Price,Close,High,Low,Open,Volume
Ticker,C,C,C,C,C
2015-01-02,40.01398849487305,40.33109184534011,39.66738931724139,40.08773509564747,11137800
2015-01-05,38.752952575683594,39.79275577286322,38.5907156743421,39.7558838777013,20945400
2015-01-06,37.38867950439453,38.91519930714276,37.26331166246405,38.84882875862563,31989300
2015-01-07,37.73528289794922,38.0155144461214,37.329686307235804,37.98601579617778,27890800
2015-01-08,38.3031120300293,38.40635728537012,37.978635381251976,38.1777470111195,17467200
2015-01-09,37.44766616821289,38.524344043105415,37.44029291464813,38.47272001557132,20180200
2015-01-12,37.152687072753906,37.54353420214431,36.894578195510434,37.47716366949829,22725800
2015-01-13,36.8872184753418,37.77953155361924,36.58486434083679,37.35918563035975,23201800
2015-01-14,36.17189407348633,36.20876598245351,35.22795970082408,36.10552351208687,44630800
2015-01-15,34.829734802246094,35.574560271133734,34.593751219448045,35.44181915416656,48799400
2015-01-16,35.10995101928711,35.16894548263392,34.365125875875606,34.43887247149034,32307000
2015-01-20,34.85184860229492,35.3975622582266,34.7707315518287,35.382812936374876,25561000
2015-01-21,35.20582962036133,35.56717818968893,34.770734435658696,34.93297136319231,22873300
2015-01-22,36.55534744262695,36.68808849035721,35.34593150832437,35.589288220400014,29652600
2015-01-23,35.85478591918945,36.69547771190453,35.84741266361562,36.496368866805454,18984700
2015-01-26,36.05390167236328,36.15714414099879,35.69992628855029,35.75154752286804,13817500
2015-01-27,35.62616729736328,35.87690010574449,35.22794410526164,35.42705570131246,16401200
2015-01-28,34.74123764038086,35.77366499232327,34.74123764038086,35.67042253844362,26065300
2015-01-29,35.12478256225586,35.242799361424275,34.54207619909193,34.71909999097333,19865700
2015-01-30,34.63058853149414,35.20592008297348,34.59370880886591,34.73385288035018,23729800
2015-02-02,35.19855880737305,35.23543854419158,34.593722119569776,34.815003354224515,19178200
2015-02-03,36.054168701171875,36.30495476074552,35.663235752760215,35.74437283287853,25220200
2015-02-04,35.70011901855469,36.142681338012906,35.62635675614992,35.825510644028896,19581800
2015-02-05,35.80338668823242,36.142684685491815,35.567353054161295,35.9509084129626,15481900
2015-02-06,36.245941162109375,36.843402751083644,36.186934173302056,36.437720206653225,25881500
2015-02-09,36.29757308959961,36.518854220195394,35.72961640570036,36.03941223952825,16364900
2015-02-10,36.43035125732422,36.92454862336668,36.245949801019684,36.88029126090614,17223700
2015-02-11,36.64424133300781,36.79176299522438,36.223806424622694,36.25331131981434,13079500
2015-02-12,37.53675842285156,37.68428014446454,36.71064072105882,36.83603235549703,28926800
2015-02-13,37.76542663574219,37.97933304465719,37.47776075452577,37.62527969912859,17448500
2015-02-17,38.12683868408203,38.207975763545164,37.54413230326434,37.581012026545075,14569400
2015-02-18,37.92768859863281,38.11209004723855,37.68428014961949,37.83917669115004,17666800
2015-02-19,37.706417083740234,38.016213059916346,37.64741006821458,37.82443392853506,11272000
2015-02-20,38.1932373046875,38.28912687134336,37.14583814830833,37.654785269032125,19429400
2015-02-23,37.85392761230469,38.01620178090634,37.433492551602846,38.008824147564795,15282600
2015-02-24,38.28173828125,38.57677888322222,37.90555778552654,37.92768505689526,20250900
2015-02-25,38.421875,38.436627449335525,38.02356730916682,38.097329555844446,10666000
2015-02-26,38.65792465209961,38.7169344740028,38.28912170643419,38.3776336255458,16358100
2015-02-27,38.665283203125,38.99720627730367,38.480881807885964,38.59152377052618,18588400
2015-03-02,39.454532623291016,39.47665989529116,38.39237854740223,38.6652918857936,19384200
2015-03-03,39.631553649902344,39.830707525177324,39.41027250417763,39.78645017053541,24281900
2015-03-04,39.587303161621094,39.727450068757555,39.27013524644021,39.44715906822754,14698100
2015-03-05,39.506168365478516,39.631560003118125,39.20375009463507,39.6168075492059,13853800
2015-03-06,39.137359619140625,39.83808278608642,39.04147008989045,39.646306541328535,40296600
2015-03-09,39.056236267089844,39.218507665452606,38.92346696877448,39.00460407482758,17542600
2015-03-10,37.787540435791016,38.5767783256161,37.787540435791016,38.407129348842176,29061300
2015-03-11,38.598907470703125,38.916075331738014,38.001445843246266,38.07520528744183,32443600
2015-03-12,39.88972091674805,40.36178815372261,39.42502849933879,39.830711105254885,50191200
2015-03-13,39.49140930175781,40.00773384729527,39.28487779529738,39.75694780024807,20780600
2015-03-16,39.6020622253418,39.86022599467185,39.38815863946001,39.63894477363422,17031600
2015-03-17,39.71269989013672,39.82334189540063,39.211127676761656,39.2480074072686,13902900
2015-03-18,39.62417984008789,39.78645118375587,39.21849444656169,39.40289587498542,18383700
2015-03-19,38.635780334472656,39.5504096606064,38.50301110749487,39.513529945055225,21150000
2015-03-20,39.078346252441406,39.2184903103156,38.65791126507662,38.680038533756175,22466200
2015-03-23,38.709556579589844,39.12999170972717,38.709556579589844,39.115239254350385,13148900
2015-03-24,38.311241149902344,38.680044020164665,38.311241149902344,38.61365939096774,12887700
2015-03-25,37.8981819152832,38.43663374234854,37.87605183078568,38.340744212839176,15418200
2015-03-26,37.758026123046875,37.957179954087536,37.22695205401358,37.758026123046875,21839600
2015-03-27,37.617889404296875,37.979317422894596,37.41136071580809,37.979317422894596,16052400
2015-03-30,38.089962005615234,38.355500536451046,37.84655356151091,37.86130601475099,13289200
2015-03-31,38.00145721435547,38.18585869376495,37.73591863380689,37.80967810007337,13928900
2015-04-01,38.07521057128906,38.28174210843423,37.625270583525825,37.8908091214676,21577700
2015-04-02,38.252227783203125,38.5177662557675,38.053073928779845,38.11945854692094,13966900
2015-04-06,38.07521057128906,38.32599665559598,37.603143309944954,37.73591257891584,13250800
2015-04-07,38.00145721435547,38.30387552803729,37.90556765721442,38.23011606177081,11562700
2015-04-08,38.27436447143555,38.517775735775395,38.08258820168465,38.112090295208986,11773000
2015-04-09,38.451385498046875,38.5103924902397,38.126837192887876,38.1563420958555,13591400
2015-04-10,38.672672271728516,38.85707372150264,38.34074909938653,38.41451136754187,13032000
2015-04-13,38.842323303222656,39.05622967146768,38.657921843785836,38.70955402732871,11984400
2015-04-14,38.893943786621094,39.09309764055221,38.635782946567126,39.04146547254141,13259700
2015-04-15,39.24800491333008,39.373399365577434,38.9087069122373,39.041476184620194,19041100
2015-04-16,39.84546661376953,40.17001216064239,39.68319243346165,39.8159617057603,38345600
2015-04-17,39.144744873046875,39.90447804936077,39.05623295292856,39.46929045597617,23287000
2015-04-20,39.240623474121094,39.51353679298765,39.159486397601796,39.3143829180064,14730000
2015-04-21,38.709556579589844,39.43241001059338,38.53990756337155,39.35127291289264,19554400
2015-04-22,39.1668701171875,39.37340167173714,38.61366572110438,38.73906018069628,14873400
2015-04-23,39.25539016723633,39.388159465391624,38.960346657170454,39.10049077689285,13049600
2015-04-24,39.01933670043945,39.255370263317054,38.98245417007443,39.21111291512425,10150500
2015-04-27,38.945594787597656,39.38078242394862,38.93084233049755,39.00460461599808,15613000
2015-04-28,39.107852935791016,39.16685992620689,38.539896232608754,38.849689263212355,14134500
2015-04-29,39.6536750793457,39.82332684027871,38.805430343390746,38.83493524213927,22542400
2015-04-30,39.32914352416992,39.80858845006144,39.03410005996852,39.646314263376375,19420600
2015-05-01,39.6536750793457,39.71268487684275,39.32175481652186,39.56516319684215,13147600
2015-05-04,39.95610809326172,40.02249273322416,39.63894016204454,39.72007444311592,15670100
2015-05-05,39.35124969482422,40.051975436191164,39.27749027520307,39.8233195471207,20669100
2015-05-06,38.960330963134766,39.7569464311732,38.61365540051705,39.5061603927621,19414800
2015-05-07,39.35903549194336,39.45501310176005,38.69455995100633,38.82745505919374,14954200
2015-05-08,39.88322067260742,39.949668208997906,39.351640381483556,39.53621655852279,17333500
2015-05-11,39.846317291259766,39.986594211650974,39.72080399077522,39.80939979226389,13896800
2015-05-12,39.676490783691406,39.85368231202314,39.29995385727149,39.62480687015204,13336900
2015-05-13,40.01610565185547,40.13423426270785,39.484525494815664,39.66171981929835,15810400
2015-05-14,40.311431884765625,40.407412275767975,40.11209211205033,40.18592144887757,14250800
2015-05-15,40.04564666748047,40.31881860765548,39.890600545816284,40.30405217623942,10377200
2015-05-18,40.36313247680664,40.53294510305426,39.99397998157449,40.00874641935298,11717600
2015-05-19,40.85039138793945,40.87992142895193,40.422173404563075,40.45170626198385,18207400
2015-05-20,40.525543212890625,40.82824801737841,40.42218100888145,40.806099778350394,13954600
2015-05-21,40.488616943359375,40.680574864898105,40.318807254503724,40.37787014712794,11799200
2015-05-22,40.584617614746094,40.85040780553639,40.37050853700842,40.44433789382376,12652000
2015-05-26,40.04564666748047,40.488628344326905,39.87583411440023,40.42218081115906,16564500
2015-05-27,40.51078414916992,40.5919981289216,40.01612127818688,40.11948350099472,13699400
2015-05-28,40.27451705932617,40.47385964767292,40.03087799561925,40.47385964767292,13380900
2015-05-29,39.927520751953125,40.23022557557693,39.772474619729024,40.20807451873977,13841400
2015-06-01,40.200687408447266,40.64366905703715,40.19330278500587,40.37049713428701,18156300
2015-06-02,40.4000358581543,40.621526714592356,39.9644359533822,40.163778569099165,17765400
2015-06-03,41.07189178466797,41.35983017079373,40.614140836890094,40.63629189333674,21240500
2015-06-04,40.85039138793945,41.34505407590013,40.7248781521053,40.93898714379348,18517600
2015-06-05,41.52225875854492,41.77328247640346,41.22693574350817,41.35983081863381,26500400
2015-06-08,41.08665466308594,41.71421248541812,41.08665466308594,41.52963632397822,14961600
2015-06-09,41.345069885253906,41.61086007085604,40.76919302738887,41.02759858760796,15193100
2015-06-10,42.09812927246094,42.238406134694735,41.47795328633961,41.54440081401006,21275600
2015-06-11,42.2384147644043,42.45252382135454,42.03169033226428,42.23103295600322,19187100
2015-06-12,42.16457748413086,42.26793968075974,41.83972164740167,42.09074533196121,13860600
2015-06-15,41.82495880126953,42.03906500547086,41.42627362145958,41.802807747007634,17698400
2015-06-16,42.13504409790039,42.17934338864983,41.61084849787067,41.72897712346059,13563800
2015-06-17,41.74374008178711,42.194106309518354,41.62561146602222,42.13504059343173,17801900
2015-06-18,41.90616989135742,41.9947684754731,41.330293176648894,41.83234055433636,18739300
2015-06-19,41.51487350463867,41.94309158830783,41.470574208132184,41.72159792218436,18840500
2015-06-22,42.04645538330078,42.23841337591933,41.90617568060927,41.98000784423877,13011600
2015-06-23,42.371307373046875,42.555883552798015,42.171964760946565,42.290093403330935,16216100
2015-06-24,41.83233642578125,42.07597828344063,41.71420780836081,41.83233642578125,19235500
2015-06-25,41.4853401184082,42.12766723583135,41.47795831062113,42.07598613209509,12176200
2015-06-26,41.59608459472656,41.82496005289076,41.418890237372224,41.692064988977194,12148300
2015-06-29,40.518165588378906,41.064509527804965,40.49601453065522,40.63629423607176,22260400
2015-06-30,40.78395462036133,41.10880768841827,40.466483360401774,40.99067904399674,17737400
2015-07-01,41.10879898071289,41.35243802604548,40.78394598146662,41.35243802604548,17606100
2015-07-02,40.879940032958984,41.23432603406055,40.6584491343217,40.92423933925027,12062800
2015-07-06,40.66582107543945,40.79133151283353,40.23760303075887,40.45171205309916,12706200
2015-07-07,40.237606048583984,40.643673069278734,39.152297241068574,40.58461015796024,32011200
2015-07-08,38.98249816894531,39.728187695368625,38.96034992318946,39.728187695368625,26169400
2015-07-09,39.65434265136719,39.97919850458588,39.57312868806251,39.750323045855325,23540400
2015-07-10,40.28190994262695,40.45171970461396,40.08994912200913,40.2745253176136,16578700
2015-07-13,41.00544357299805,41.11618758777205,40.63629122426686,40.63629122426686,18803900
2015-07-14,41.27861404418945,41.43365734916598,40.78395126648088,40.87992884589941,18174900
2015-07-15,41.68467330932617,41.928315157396575,41.308139236245346,41.53701183926001,20470500
2015-07-16,43.25727081298828,43.301570107182535,42.60756191351667,42.747841603594054,41084000
2015-07-17,43.375396728515625,43.478758925413516,43.07269194485382,43.212968809728295,21055300
2015-07-20,43.44923400878906,43.781471714142405,43.28680887671232,43.530447983032005,16016600
2015-07-21,43.6338005065918,43.78884661225623,43.412309691025,43.412309691025,21541700
